-15.0000000000000000   2.1781400635845931  -0.0010042918131889
-14.9900000000000002   2.1780971250377754  -0.0010042960439469
-14.9800000000000004   2.1780541445572834  -0.0010043001984933
-14.9700000000000006   2.1780111224962551  -0.0010043042697706
-14.9600000000000009   2.1779680588366550  -0.0010043084723806
-14.9499999999999993   2.1779249531921168  -0.0010043125769022
-14.9399999999999995   2.1778818056949381  -0.0010043167973894
-14.9299999999999997   2.1778386163305439  -0.0010043211258979
-14.9199999999999999   2.1777953849387264  -0.0010043253339792
-14.9100000000000001   2.1777521114350233  -0.0010043294146056
-14.9000000000000004   2.1777087958104517  -0.0010043335806780
-14.8900000000000006   2.1776654381313478  -0.0010043378243245
-14.8800000000000008   2.1776220381004312  -0.0010043421376399
-14.8699999999999992   2.1775785957166005  -0.0010043462937632
-14.8599999999999994   2.1775351108356777  -0.0010043505044468
-14.8499999999999996   2.1774915838269693  -0.0010043547619222
-14.8399999999999999   2.1774480140431671  -0.0010043590582987
-14.8300000000000001   2.1774044017879306  -0.0010043633858302
-14.8200000000000003   2.1773607470045584  -0.0010043675192098
-14.8100000000000005   2.1773170494957985  -0.0010043718860062
-14.8000000000000007   2.1772733091421874  -0.0010043762606389
-14.7899999999999991   2.1772295259016947  -0.0010043804187380
-14.7799999999999994   2.1771856998093821  -0.0010043847861744
-14.7699999999999996   2.1771418309773076  -0.0010043891383347
-14.7599999999999998   2.1770979189469206  -0.0010043932517254
-14.7500000000000000   2.1770539639858506  -0.0010043977659820
-14.7400000000000002   2.1770099655773678  -0.0010044020261269
-14.7300000000000004   2.1769659243595538  -0.0010044062403707
-14.7200000000000006   2.1769218395428713  -0.0010044106155655
-14.7100000000000009   2.1768777114916387  -0.0010044149289990
-14.6999999999999993   2.1768335402183756  -0.0010044193870769
-14.6899999999999995   2.1767893253866011  -0.0010044237676117
-14.6799999999999997   2.1767450669536026  -0.0010044280630468
-14.6699999999999999   2.1767007649556036  -0.0010044324789582
-14.6600000000000001   2.1766564192947464  -0.0010044367941206
-14.6500000000000004   2.1766120297402005  -0.0010044412135193
-14.6400000000000006   2.1765675965661182  -0.0010044455165989
-14.6300000000000008   2.1765231197006014  -0.0010044499078133
-14.6199999999999992   2.1764785987284463  -0.0010044543787728
-14.6099999999999994   2.1764340337391634  -0.0010044587098238
-14.5999999999999996   2.1763894246905502  -0.0010044631045959
-14.5899999999999999   2.1763447716207094  -0.0010044675548120
-14.5800000000000001   2.1763000742268326  -0.0010044718416899
-14.5700000000000003   2.1762553327084402  -0.0010044763782496
-14.5600000000000005   2.1762105469248412  -0.0010044807355812
-14.5500000000000007   2.1761657166071324  -0.0010044853255082
-14.5399999999999991   2.1761208417782130  -0.0010044897203417
-14.5299999999999994   2.1760759225418380  -0.0010044941218069
-14.5199999999999996   2.1760309586649798  -0.0010044985217065
-14.5099999999999998   2.1759859502057393  -0.0010045031203407
-14.5000000000000000   2.1759408970953928  -0.0010045074923994
-14.4900000000000002   2.1758957991393797  -0.0010045120463316
-14.4800000000000004   2.1758506562262299  -0.0010045165655852
-14.4700000000000006   2.1758054683271575  -0.0010045210420767
-14.4600000000000009   2.1757602354958139  -0.0010045254677509
-14.4499999999999993   2.1757149576612655  -0.0010045300412548
-14.4399999999999995   2.1756696348356415  -0.0010045345472808
-14.4299999999999997   2.1756242664953676  -0.0010045391838700
-14.4199999999999999   2.1755788530261939  -0.0010045435305419
-14.4100000000000001   2.1755333942780859  -0.0010045481968106
-14.4000000000000004   2.1754878899800354  -0.0010045527624271
-14.3900000000000006   2.1754423403559504  -0.0010045572194801
-14.3800000000000008   2.1753967450980736  -0.0010045617646868
-14.3699999999999992   2.1753511043930591  -0.0010045663893023
-14.3599999999999994   2.1753054176941213  -0.0010045708803856
-14.3499999999999996   2.1752596855608304  -0.0010045754339660
-14.3399999999999999   2.1752139074128096  -0.0010045800412447
-14.3300000000000001   2.1751680833672755  -0.0010045846935391
-14.3200000000000003   2.1751222134225672  -0.0010045893821680
-14.3100000000000005   2.1750762974593276  -0.0010045938957729
-14.3000000000000007   2.1750303352415359  -0.0010045984289263
-14.2899999999999991   2.1749843270240246  -0.0010046031751442
-14.2799999999999994   2.1749382725402779  -0.0010046077212798
-14.2699999999999996   2.1748921716108538  -0.0010046124626459
-14.2599999999999998   2.1748460245457797  -0.0010046169873558
-14.2500000000000000   2.1747998307344312  -0.0010046216895559
-14.2400000000000002   2.1747535906593378  -0.0010046263592421
-14.2300000000000004   2.1747073036843045  -0.0010046309878063
-14.2200000000000006   2.1746609702638691  -0.0010046357669255
-14.2100000000000009   2.1746145899377098  -0.0010046402875433
-14.1999999999999993   2.1745681629335682  -0.0010046451407142
-14.1899999999999995   2.1745216889674457  -0.0010046497184676
-14.1799999999999997   2.1744751682421044  -0.0010046544112111
-14.1699999999999999   2.1744286002519666  -0.0010046592096139
-14.1600000000000001   2.1743819851773112  -0.0010046639060514
-14.1500000000000004   2.1743353228890165  -0.0010046684921338
-14.1400000000000006   2.1742886135445958  -0.0010046733552206
-14.1300000000000008   2.1742418567963644  -0.0010046780901067
-14.1199999999999992   2.1741950525843081  -0.0010046828857479
-14.1099999999999994   2.1741482009374811  -0.0010046875360060
-14.0999999999999996   2.1741013015801607  -0.0010046922292788
-14.0899999999999999   2.1740543549165570  -0.0010046971529525
-14.0800000000000001   2.1740073602609908  -0.0010047019046917
-14.0700000000000003   2.1739603180004381  -0.0010047066722006
-14.0600000000000005   2.1739132280225442  -0.0010047114464149
-14.0500000000000007   2.1738660899148248  -0.0010047162182465
-14.0399999999999991   2.1738189039422893  -0.0010047209787239
-14.0299999999999994   2.1737716698744056  -0.0010047257188240
-14.0199999999999996   2.1737243875723675  -0.0010047306240236
-14.0099999999999998   2.1736770571830424  -0.0010047354903643
-14.0000000000000000   2.1736296785554328  -0.0010047403088925
-13.9900000000000002   2.1735822514367986  -0.0010047450706595
-13.9800000000000004   2.1735347760537587  -0.0010047499601537
-13.9700000000000006   2.1734872519508213  -0.0010047547745282
-13.9600000000000009   2.1734396793450625  -0.0010047596977509
-13.9499999999999993   2.1733920581591666  -0.0010047645276281
-13.9399999999999995   2.1733443882160022  -0.0010047694475521
-13.9299999999999997   2.1732966694317430  -0.0010047742559260
-13.9199999999999999   2.1732489016237531  -0.0010047791356237
-13.9100000000000001   2.1732010850859145  -0.0010047840770976
-13.9000000000000004   2.1731532192476490  -0.0010047890706949
-13.8900000000000006   2.1731053043981210  -0.0010047939160664
-13.8800000000000008   2.1730573403463347  -0.0010047987950525
-13.8699999999999992   2.1730093271861297  -0.0010048038884455
-13.8599999999999994   2.1729612645345218  -0.0010048088058495
-13.8499999999999996   2.1729131524840111  -0.0010048137283748
-13.8399999999999999   2.1728649908417492  -0.0010048186465459
-13.8300000000000001   2.1728167796994851  -0.0010048235509497
-13.8200000000000003   2.1727685188650843  -0.0010048286210553
-13.8100000000000005   2.1727202082423323  -0.0010048334693797
-13.8000000000000007   2.1726718478303728  -0.0010048384640891
-13.7899999999999991   2.1726234377235412  -0.0010048435950256
-13.7799999999999994   2.1725749773598122  -0.0010048484763560
-13.7699999999999996   2.1725264670259876  -0.0010048534746960
-13.7599999999999998   2.1724779067285191  -0.0010048585799389
-13.7500000000000000   2.1724292960088829  -0.0010048635949562
-13.7400000000000002   2.1723806350674963  -0.0010048686972375
-13.7300000000000004   2.1723319238272016  -0.0010048736903024
-13.7200000000000006   2.1722831619355607  -0.0010048787510521
