        0.07853982        -0.30282750        -0.01014076         0.00010311         0.00000820
        0.23561945        -0.29995089        -0.02683396         0.00010122         0.00001672
        0.39269908        -0.29526176        -0.04307575         0.00009928         0.00002550
        0.54977871        -0.28878896        -0.05821926         0.00009674         0.00003141
        0.70685835        -0.28085883        -0.07196680         0.00009476         0.00003579
        0.86393798        -0.27184374        -0.08417251         0.00009243         0.00004123
        1.02101761        -0.26209728        -0.09480009         0.00009162         0.00004587
        1.17809725        -0.25193702        -0.10389353         0.00008938         0.00004854
        1.33517688        -0.24160822        -0.11156545         0.00008655         0.00005305
        1.49225651        -0.23135006        -0.11792134         0.00008405         0.00005538
        1.64933614        -0.22113311        -0.12320200         0.00007942         0.00005841
        1.80641578        -0.21144178        -0.12732308         0.00007837         0.00005797
        1.96349541        -0.20193260        -0.13071213         0.00007397         0.00006124
        2.12057504        -0.19276124        -0.13332085         0.00007092         0.00005951
        2.27765467        -0.18404709        -0.13523625         0.00006871         0.00005791
        2.43473431        -0.17579350        -0.13659689         0.00006799         0.00005538
        2.59181394        -0.16796352        -0.13750305         0.00006635         0.00005260
        2.74889357        -0.16052781        -0.13802293         0.00006690         0.00004990
        2.90597320        -0.15346636        -0.13820626         0.00006595         0.00004676
        3.06305284        -0.14677125        -0.13809913         0.00006478         0.00004242
        3.22013247        -0.14043071        -0.13774551         0.00006290         0.00004267
        3.37721210        -0.13443140        -0.13718216         0.00006300         0.00004229
        3.53429174        -0.12875550        -0.13644554         0.00006116         0.00004469
        3.69137137        -0.12338290        -0.13556277         0.00006003         0.00004668
        3.84845100        -0.11830265        -0.13455880         0.00006011         0.00004730
        4.00553063        -0.11349201        -0.13345865         0.00006181         0.00004768
        4.16261027        -0.10893693        -0.13227445         0.00006391         0.00004880
        4.31968990        -0.10461987        -0.13102477         0.00006658         0.00004823
        4.47676953        -0.10052785        -0.12972029         0.00007084         0.00004724
        4.63384916        -0.09664499        -0.12837346         0.00007464         0.00004678
        4.79092880        -0.09295882        -0.12699177         0.00007529         0.00004658
        4.94800843        -0.08945973        -0.12558439         0.00007457         0.00004752
        5.10508806        -0.08613416        -0.12415982         0.00007744         0.00004823
        5.26216769        -0.08297622        -0.12272209         0.00007598         0.00004822
        5.41924733        -0.07996928        -0.12127869         0.00007545         0.00004907
        5.57632696        -0.07710741        -0.11983124         0.00007303         0.00004863
        5.73340659        -0.07438444        -0.11838386         0.00007692         0.00004748
        5.89048623        -0.07179296        -0.11694064         0.00007574         0.00004947
        6.04756586        -0.06931938        -0.11550745         0.00007564         0.00004851
        6.20464549        -0.06696111        -0.11408085         0.00007526         0.00004977
        6.36172512        -0.06471308        -0.11266882         0.00007566         0.00005169
        6.51880476        -0.06256379        -0.11126905         0.00007715         0.00005481
        6.67588439        -0.06051243        -0.10988229         0.00007590         0.00005917
        6.83296402        -0.05855148        -0.10851215         0.00007583         0.00006257
        6.99004365        -0.05667783        -0.10715815         0.00007681         0.00006738
        7.14712329        -0.05488698        -0.10582104         0.00007351         0.00007157
        7.30420292        -0.05317419        -0.10450386         0.00007494         0.00007506
        7.46128255        -0.05153359        -0.10320357         0.00007186         0.00007729
        7.61836218        -0.04996329        -0.10192451         0.00007101         0.00008009
        7.77544182        -0.04845904        -0.10066338         0.00007193         0.00008038
        7.93252145        -0.04701626        -0.09942181         0.00007345         0.00008028
        8.08960108        -0.04563817        -0.09820146         0.00007282         0.00008090
        8.24668072        -0.04431609        -0.09700242         0.00007657         0.00007679
        8.40376035        -0.04304602        -0.09582362         0.00008072         0.00007348
        8.56083998        -0.04182956        -0.09466637         0.00008485         0.00007098
        8.71791961        -0.04065920        -0.09353168         0.00008895         0.00006719
        8.87499925        -0.03953259        -0.09241586         0.00009024         0.00006565
        9.03207888        -0.03845035        -0.09131802         0.00008990         0.00006295
        9.18915851        -0.03741112        -0.09024038         0.00008982         0.00005800
        9.34623814        -0.03641046        -0.08918258         0.00008960         0.00005578
